prediction_unit_id,datetime,target,is_consumption
44,2023-05-15 00:00:00,1.908,1
45,2023-05-15 00:00:00,9.265,0
45,2023-05-15 00:00:00,471.845,1
67,2023-05-15 00:00:00,0.0,0
67,2023-05-15 00:00:00,435.647,1
46,2023-05-15 00:00:00,0.0,0
46,2023-05-15 00:00:00,228.863,1
47,2023-05-15 00:00:00,0.0,0
47,2023-05-15 00:00:00,1.704,1
48,2023-05-15 00:00:00,1.612,0
48,2023-05-15 00:00:00,4217.344,1
49,2023-05-15 00:00:00,1.0,0
49,2023-05-15 00:00:00,474.652,1
50,2023-05-15 00:00:00,0.113,0
50,2023-05-15 00:00:00,4.198,1
51,2023-05-15 00:00:00,0.524,0
51,2023-05-15 00:00:00,56.445,1
63,2023-05-15 00:00:00,0.018,0
63,2023-05-15 00:00:00,20.788,1
52,2023-05-15 00:00:00,0.0,0
52,2023-05-15 00:00:00,181.223,1
53,2023-05-15 00:00:00,0.0,0
53,2023-05-15 00:00:00,20.437,1
54,2023-05-15 00:00:00,1.803,0
54,2023-05-15 00:00:00,142.089,1
55,2023-05-15 00:00:00,0.0,0
55,2023-05-15 00:00:00,78.498,1
68,2023-05-15 00:00:00,0.0,0
68,2023-05-15 00:00:00,10.717,1
56,2023-05-15 00:00:00,0.218,0
56,2023-05-15 00:00:00,1130.85,1
57,2023-05-15 00:00:00,0.0,0
57,2023-05-15 00:00:00,32.828,1
58,2023-05-15 00:00:00,3.155,0
58,2023-05-15 00:00:00,78.509,1
64,2023-05-15 00:00:00,0.0,0
64,2023-05-15 00:00:00,175.151,1
59,2023-05-15 00:00:00,0.0,0
59,2023-05-15 00:00:00,32.921,1
60,2023-05-15 00:00:00,0.0,0
60,2023-05-15 00:00:00,160.024,1
0,2023-05-15 01:00:00,2.398,0
0,2023-05-15 01:00:00,430.927,1
1,2023-05-15 01:00:00,0.0,0
1,2023-05-15 01:00:00,7.876,1
2,2023-05-15 01:00:00,11.015,0
2,2023-05-15 01:00:00,1223.901,1
3,2023-05-15 01:00:00,0.0,0
3,2023-05-15 01:00:00,462.889,1
4,2023-05-15 01:00:00,0.0,0
4,2023-05-15 01:00:00,671.675,1
61,2023-05-15 01:00:00,0.0,0
61,2023-05-15 01:00:00,11.728,1
5,2023-05-15 01:00:00,1.337,0
5,2023-05-15 01:00:00,6734.296,1
6,2023-05-15 01:00:00,2.424,0
6,2023-05-15 01:00:00,9.309,1
7,2023-05-15 01:00:00,1.044,0
7,2023-05-15 01:00:00,36.328,1
8,2023-05-15 01:00:00,0.0,0
8,2023-05-15 01:00:00,72.212,1
62,2023-05-15 01:00:00,0.0,0
62,2023-05-15 01:00:00,15.472,1
9,2023-05-15 01:00:00,0.745,0
9,2023-05-15 01:00:00,45.446,1
65,2023-05-15 01:00:00,0.047,0
65,2023-05-15 01:00:00,39.938,1
10,2023-05-15 01:00:00,0.0,0
10,2023-05-15 01:00:00,351.491,1
11,2023-05-15 01:00:00,2.415,0
11,2023-05-15 01:00:00,22.811,1
12,2023-05-15 01:00:00,1.022,0
12,2023-05-15 01:00:00,69.868,1
13,2023-05-15 01:00:00,0.183,0
13,2023-05-15 01:00:00,22.371,1
14,2023-05-15 01:00:00,0.198,0
14,2023-05-15 01:00:00,685.206,1
15,2023-05-15 01:00:00,0.0,0
15,2023-05-15 01:00:00,16.919,1
16,2023-05-15 01:00:00,0.07,0
16,2023-05-15 01:00:00,29.741,1
17,2023-05-15 01:00:00,0.0,0
17,2023-05-15 01:00:00,248.001,1
66,2023-05-15 01:00:00,0.0,0
66,2023-05-15 01:00:00,34.344,1
18,2023-05-15 01:00:00,0.03,0
18,2023-05-15 01:00:00,521.3,1
19,2023-05-15 01:00:00,0.514,0
19,2023-05-15 01:00:00,35.157,1
20,2023-05-15 01:00:00,0.625,0
20,2023-05-15 01:00:00,128.052,1
21,2023-05-15 01:00:00,0.0,0
21,2023-05-15 01:00:00,112.606,1
22,2023-05-15 01:00:00,0.0,0
22,2023-05-15 01:00:00,80.04,1
23,2023-05-15 01:00:00,0.21,0
23,2023-05-15 01:00:00,1252.929,1
24,2023-05-15 01:00:00,0.0,0
24,2023-05-15 01:00:00,81.924,1
25,2023-05-15 01:00:00,0.355,0
25,2023-05-15 01:00:00,59.414,1
27,2023-05-15 01:00:00,2.275,0
27,2023-05-15 01:00:00,185.966,1
28,2023-05-15 01:00:00,0.0,0
28,2023-05-15 01:00:00,311.855,1
29,2023-05-15 01:00:00,0.0,0
29,2023-05-15 01:00:00,642.417,1
30,2023-05-15 01:00:00,1.197,0
30,2023-05-15 01:00:00,696.774,1
31,2023-05-15 01:00:00,0.057,0
31,2023-05-15 01:00:00,20.597,1
32,2023-05-15 01:00:00,0.361,0
32,2023-05-15 01:00:00,43.948,1
33,2023-05-15 01:00:00,0.026,0
33,2023-05-15 01:00:00,542.506,1
34,2023-05-15 01:00:00,0.071,0
34,2023-05-15 01:00:00,42.822,1
35,2023-05-15 01:00:00,3.762,0
35,2023-05-15 01:00:00,121.458,1
36,2023-05-15 01:00:00,0.0,0
36,2023-05-15 01:00:00,28.885,1
37,2023-05-15 01:00:00,0.057,0
37,2023-05-15 01:00:00,192.824,1
38,2023-05-15 01:00:00,0.394,0
38,2023-05-15 01:00:00,36.956,1
39,2023-05-15 01:00:00,0.336,0
39,2023-05-15 01:00:00,134.083,1
40,2023-05-15 01:00:00,0.0,0
40,2023-05-15 01:00:00,96.826,1
41,2023-05-15 01:00:00,0.0,0
41,2023-05-15 01:00:00,212.732,1
42,2023-05-15 01:00:00,0.919,0
42,2023-05-15 01:00:00,766.362,1
43,2023-05-15 01:00:00,0.333,0
43,2023-05-15 01:00:00,103.283,1
44,2023-05-15 01:00:00,0.0,0
44,2023-05-15 01:00:00,1.827,1
45,2023-05-15 01:00:00,5.066,0
45,2023-05-15 01:00:00,425.317,1
67,2023-05-15 01:00:00,0.0,0
67,2023-05-15 01:00:00,456.734,1
46,2023-05-15 01:00:00,0.0,0
46,2023-05-15 01:00:00,225.255,1
47,2023-05-15 01:00:00,0.0,0
47,2023-05-15 01:00:00,1.826,1
48,2023-05-15 01:00:00,1.617,0
48,2023-05-15 01:00:00,4284.607,1
49,2023-05-15 01:00:00,1.0,0
49,2023-05-15 01:00:00,474.042,1
50,2023-05-15 01:00:00,0.129,0
50,2023-05-15 01:00:00,4.846,1
51,2023-05-15 01:00:00,0.205,0
51,2023-05-15 01:00:00,47.514,1
63,2023-05-15 01:00:00,0.019,0
63,2023-05-15 01:00:00,23.979,1
52,2023-05-15 01:00:00,0.0,0
52,2023-05-15 01:00:00,167.191,1
53,2023-05-15 01:00:00,0.0,0
53,2023-05-15 01:00:00,22.691,1
54,2023-05-15 01:00:00,1.396,0
54,2023-05-15 01:00:00,135.961,1
55,2023-05-15 01:00:00,0.0,0
55,2023-05-15 01:00:00,70.837,1
68,2023-05-15 01:00:00,0.0,0
68,2023-05-15 01:00:00,7.323,1
56,2023-05-15 01:00:00,2.132,0
56,2023-05-15 01:00:00,1126.437,1
57,2023-05-15 01:00:00,0.0,0
57,2023-05-15 01:00:00,29.351,1
58,2023-05-15 01:00:00,2.791,0
58,2023-05-15 01:00:00,68.297,1
64,2023-05-15 01:00:00,0.0,0
64,2023-05-15 01:00:00,185.646,1
59,2023-05-15 01:00:00,0.0,0
59,2023-05-15 01:00:00,30.711,1
60,2023-05-15 01:00:00,0.0,0
60,2023-05-15 01:00:00,165.655,1
0,2023-05-15 02:00:00,1.42,0
0,2023-05-15 02:00:00,426.247,1
1,2023-05-15 02:00:00,0.0,0
1,2023-05-15 02:00:00,6.412,1
2,2023-05-15 02:00:00,12.078,0
2,2023-05-15 02:00:00,1225.157,1
3,2023-05-15 02:00:00,0.0,0
3,2023-05-15 02:00:00,465.324,1
4,2023-05-15 02:00:00,0.0,0
4,2023-05-15 02:00:00,660.104,1
61,2023-05-15 02:00:00,0.0,0
61,2023-05-15 02:00:00,11.283,1
5,2023-05-15 02:00:00,0.79,0
5,2023-05-15 02:00:00,6628.775,1
6,2023-05-15 02:00:00,0.687,0
6,2023-05-15 02:00:00,9.171,1
7,2023-05-15 02:00:00,0.853,0
7,2023-05-15 02:00:00,32.368,1
8,2023-05-15 02:00:00,0.0,0
8,2023-05-15 02:00:00,67.877,1
62,2023-05-15 02:00:00,0.0,0
62,2023-05-15 02:00:00,20.795,1
9,2023-05-15 02:00:00,0.4,0
9,2023-05-15 02:00:00,44.399,1
65,2023-05-15 02:00:00,0.047,0
65,2023-05-15 02:00:00,38.928,1
10,2023-05-15 02:00:00,0.0,0
10,2023-05-15 02:00:00,355.726,1
11,2023-05-15 02:00:00,2.364,0
11,2023-05-15 02:00:00,19.713,1
12,2023-05-15 02:00:00,0.86,0
12,2023-05-15 02:00:00,67.301,1
13,2023-05-15 02:00:00,0.168,0
13,2023-05-15 02:00:00,22.441,1
14,2023-05-15 02:00:00,0.099,0
14,2023-05-15 02:00:00,731.272,1
15,2023-05-15 02:00:00,0.0,0
15,2023-05-15 02:00:00,14.971,1
16,2023-05-15 02:00:00,0.069,0
16,2023-05-15 02:00:00,31.467,1
17,2023-05-15 02:00:00,0.0,0
17,2023-05-15 02:00:00,249.21,1
66,2023-05-15 02:00:00,0.0,0
66,2023-05-15 02:00:00,35.359,1
18,2023-05-15 02:00:00,0.03,0
18,2023-05-15 02:00:00,490.915,1
19,2023-05-15 02:00:00,0.471,0
19,2023-05-15 02:00:00,35.525,1
20,2023-05-15 02:00:00,0.348,0
20,2023-05-15 02:00:00,130.752,1
21,2023-05-15 02:00:00,0.0,0
21,2023-05-15 02:00:00,124.309,1
22,2023-05-15 02:00:00,0.0,0
22,2023-05-15 02:00:00,82.654,1
23,2023-05-15 02:00:00,0.415,0
23,2023-05-15 02:00:00,1279.996,1
24,2023-05-15 02:00:00,0.0,0
24,2023-05-15 02:00:00,77.243,1
25,2023-05-15 02:00:00,0.37,0
25,2023-05-15 02:00:00,59.247,1
27,2023-05-15 02:00:00,1.84,0
27,2023-05-15 02:00:00,188.023,1
28,2023-05-15 02:00:00,0.0,0
28,2023-05-15 02:00:00,314.71,1
29,2023-05-15 02:00:00,0.0,0
29,2023-05-15 02:00:00,620.239,1
30,2023-05-15 02:00:00,0.985,0
30,2023-05-15 02:00:00,670.116,1
31,2023-05-15 02:00:00,0.076,0
31,2023-05-15 02:00:00,16.367,1
32,2023-05-15 02:00:00,0.352,0
32,2023-05-15 02:00:00,45.274,1
33,2023-05-15 02:00:00,0.026,0
33,2023-05-15 02:00:00,509.251,1
34,2023-05-15 02:00:00,0.089,0
34,2023-05-15 02:00:00,37.64,1
35,2023-05-15 02:00:00,4.074,0
35,2023-05-15 02:00:00,119.78,1
36,2023-05-15 02:00:00,0.0,0
36,2023-05-15 02:00:00,29.715,1
37,2023-05-15 02:00:00,0.057,0
37,2023-05-15 02:00:00,214.678,1
38,2023-05-15 02:00:00,0.074,0
38,2023-05-15 02:00:00,32.738,1
39,2023-05-15 02:00:00,0.222,0
39,2023-05-15 02:00:00,132.317,1
40,2023-05-15 02:00:00,0.0,0
40,2023-05-15 02:00:00,96.132,1
41,2023-05-15 02:00:00,0.0,0
41,2023-05-15 02:00:00,192.816,1
42,2023-05-15 02:00:00,0.641,0
42,2023-05-15 02:00:00,768.049,1
43,2023-05-15 02:00:00,1.177,0
43,2023-05-15 02:00:00,92.388,1
44,2023-05-15 02:00:00,0.0,0
44,2023-05-15 02:00:00,1.73,1
45,2023-05-15 02:00:00,5.972,0
45,2023-05-15 02:00:00,419.063,1
67,2023-05-15 02:00:00,0.0,0
67,2023-05-15 02:00:00,254.787,1
46,2023-05-15 02:00:00,0.0,0
46,2023-05-15 02:00:00,237.875,1
47,2023-05-15 02:00:00,0.0,0
47,2023-05-15 02:00:00,4.395,1
48,2023-05-15 02:00:00,1.864,0
48,2023-05-15 02:00:00,4305.402,1
49,2023-05-15 02:00:00,1.0,0
49,2023-05-15 02:00:00,478.957,1
50,2023-05-15 02:00:00,0.14,0
50,2023-05-15 02:00:00,4.173,1
51,2023-05-15 02:00:00,0.087,0
51,2023-05-15 02:00:00,47.457,1
63,2023-05-15 02:00:00,0.014,0
63,2023-05-15 02:00:00,22.507,1
52,2023-05-15 02:00:00,0.0,0
52,2023-05-15 02:00:00,152.675,1
53,2023-05-15 02:00:00,0.0,0
53,2023-05-15 02:00:00,20.522,1
54,2023-05-15 02:00:00,1.249,0
54,2023-05-15 02:00:00,128.548,1
55,2023-05-15 02:00:00,0.0,0
55,2023-05-15 02:00:00,68.19,1
68,2023-05-15 02:00:00,0.0,0
68,2023-05-15 02:00:00,7.24,1
56,2023-05-15 02:00:00,5.946,0
56,2023-05-15 02:00:00,989.266,1
57,2023-05-15 02:00:00,0.001,0
57,2023-05-15 02:00:00,29.001,1
58,2023-05-15 02:00:00,2.849,0
58,2023-05-15 02:00:00,69.018,1
64,2023-05-15 02:00:00,0.0,0
64,2023-05-15 02:00:00,170.035,1
59,2023-05-15 02:00:00,0.0,0
59,2023-05-15 02:00:00,25.99,1
60,2023-05-15 02:00:00,0.0,0
60,2023-05-15 02:00:00,175.517,1
0,2023-05-15 03:00:00,2.025,0
0,2023-05-15 03:00:00,434.798,1
1,2023-05-15 03:00:00,0.0,0
1,2023-05-15 03:00:00,8.41,1
2,2023-05-15 03:00:00,8.095,0
2,2023-05-15 03:00:00,1211.543,1
3,2023-05-15 03:00:00,0.0,0
3,2023-05-15 03:00:00,470.142,1
4,2023-05-15 03:00:00,0.0,0
4,2023-05-15 03:00:00,670.63,1
61,2023-05-15 03:00:00,0.0,0
61,2023-05-15 03:00:00,12.708,1
5,2023-05-15 03:00:00,0.707,0
5,2023-05-15 03:00:00,6590.255,1
6,2023-05-15 03:00:00,0.78,0
6,2023-05-15 03:00:00,9.724,1
7,2023-05-15 03:00:00,0.718,0
7,2023-05-15 03:00:00,37.506,1
8,2023-05-15 03:00:00,0.0,0
8,2023-05-15 03:00:00,71.893,1
62,2023-05-15 03:00:00,0.0,0
62,2023-05-15 03:00:00,20.033,1
9,2023-05-15 03:00:00,0.236,0
9,2023-05-15 03:00:00,47.614,1
65,2023-05-15 03:00:00,0.051,0
65,2023-05-15 03:00:00,40.805,1
10,2023-05-15 03:00:00,0.0,0
10,2023-05-15 03:00:00,349.804,1
11,2023-05-15 03:00:00,2.207,0
11,2023-05-15 03:00:00,17.647,1
12,2023-05-15 03:00:00,0.438,0
12,2023-05-15 03:00:00,74.009,1
13,2023-05-15 03:00:00,0.163,0
13,2023-05-15 03:00:00,22.428,1
14,2023-05-15 03:00:00,0.099,0
14,2023-05-15 03:00:00,734.71,1
15,2023-05-15 03:00:00,0.0,0
15,2023-05-15 03:00:00,15.729,1
16,2023-05-15 03:00:00,0.157,0
16,2023-05-15 03:00:00,31.573,1
17,2023-05-15 03:00:00,0.0,0
17,2023-05-15 03:00:00,254.191,1
66,2023-05-15 03:00:00,0.0,0
66,2023-05-15 03:00:00,37.006,1
18,2023-05-15 03:00:00,0.03,0
18,2023-05-15 03:00:00,503.238,1
19,2023-05-15 03:00:00,0.328,0
19,2023-05-15 03:00:00,43.494,1
20,2023-05-15 03:00:00,0.504,0
20,2023-05-15 03:00:00,129.06,1
21,2023-05-15 03:00:00,0.0,0
21,2023-05-15 03:00:00,149.842,1
22,2023-05-15 03:00:00,0.0,0
22,2023-05-15 03:00:00,84.547,1
23,2023-05-15 03:00:00,0.206,0
23,2023-05-15 03:00:00,1291.474,1
24,2023-05-15 03:00:00,0.0,0
24,2023-05-15 03:00:00,78.615,1
25,2023-05-15 03:00:00,0.351,0
25,2023-05-15 03:00:00,56.63,1
27,2023-05-15 03:00:00,1.489,0
27,2023-05-15 03:00:00,178.483,1
28,2023-05-15 03:00:00,0.0,0
28,2023-05-15 03:00:00,335.682,1
29,2023-05-15 03:00:00,0.0,0
29,2023-05-15 03:00:00,641.796,1
30,2023-05-15 03:00:00,1.081,0
30,2023-05-15 03:00:00,637.63,1
31,2023-05-15 03:00:00,0.078,0
31,2023-05-15 03:00:00,17.488,1
32,2023-05-15 03:00:00,0.624,0
32,2023-05-15 03:00:00,46.189,1
33,2023-05-15 03:00:00,0.027,0
33,2023-05-15 03:00:00,494.788,1
34,2023-05-15 03:00:00,0.082,0
34,2023-05-15 03:00:00,37.28,1
35,2023-05-15 03:00:00,3.645,0
35,2023-05-15 03:00:00,131.593,1
36,2023-05-15 03:00:00,0.0,0
36,2023-05-15 03:00:00,30.164,1
37,2023-05-15 03:00:00,0.055,0
37,2023-05-15 03:00:00,207.303,1
38,2023-05-15 03:00:00,0.106,0
38,2023-05-15 03:00:00,32.208,1
39,2023-05-15 03:00:00,0.566,0
39,2023-05-15 03:00:00,129.54,1
40,2023-05-15 03:00:00,0.0,0
40,2023-05-15 03:00:00,115.724,1
41,2023-05-15 03:00:00,0.0,0
41,2023-05-15 03:00:00,195.126,1
42,2023-05-15 03:00:00,0.586,0
42,2023-05-15 03:00:00,740.016,1
43,2023-05-15 03:00:00,0.463,0
43,2023-05-15 03:00:00,98.403,1
44,2023-05-15 03:00:00,0.0,0
44,2023-05-15 03:00:00,1.604,1
45,2023-05-15 03:00:00,4.748,0
45,2023-05-15 03:00:00,400.417,1
67,2023-05-15 03:00:00,0.0,0
67,2023-05-15 03:00:00,150.0,1
46,2023-05-15 03:00:00,0.0,0
46,2023-05-15 03:00:00,239.942,1
47,2023-05-15 03:00:00,0.0,0
47,2023-05-15 03:00:00,4.778,1
48,2023-05-15 03:00:00,1.392,0
48,2023-05-15 03:00:00,4365.79,1
49,2023-05-15 03:00:00,1.0,0
49,2023-05-15 03:00:00,496.33,1
50,2023-05-15 03:00:00,0.123,0
50,2023-05-15 03:00:00,6.096,1
51,2023-05-15 03:00:00,0.09,0
51,2023-05-15 03:00:00,48.485,1
63,2023-05-15 03:00:00,0.016,0
63,2023-05-15 03:00:00,20.229,1
52,2023-05-15 03:00:00,0.24,0
52,2023-05-15 03:00:00,175.485,1
53,2023-05-15 03:00:00,0.0,0
53,2023-05-15 03:00:00,23.356,1
54,2023-05-15 03:00:00,1.521,0
54,2023-05-15 03:00:00,129.398,1
55,2023-05-15 03:00:00,0.0,0
55,2023-05-15 03:00:00,72.595,1
68,2023-05-15 03:00:00,0.0,0
68,2023-05-15 03:00:00,7.108,1
56,2023-05-15 03:00:00,0.114,0
56,2023-05-15 03:00:00,1137.026,1
57,2023-05-15 03:00:00,0.001,0
57,2023-05-15 03:00:00,28.966,1
58,2023-05-15 03:00:00,2.587,0
58,2023-05-15 03:00:00,65.05,1
64,2023-05-15 03:00:00,0.0,0
64,2023-05-15 03:00:00,239.889,1
59,2023-05-15 03:00:00,0.0,0
59,2023-05-15 03:00:00,35.903,1
60,2023-05-15 03:00:00,0.0,0
60,2023-05-15 03:00:00,172.428,1
0,2023-05-15 04:00:00,1.68,0
0,2023-05-15 04:00:00,446.204,1
1,2023-05-15 04:00:00,0.0,0
1,2023-05-15 04:00:00,7.533,1
2,2023-05-15 04:00:00,9.552,0
2,2023-05-15 04:00:00,1283.163,1
3,2023-05-15 04:00:00,0.0,0
3,2023-05-15 04:00:00,448.375,1
4,2023-05-15 04:00:00,0.002,0
4,2023-05-15 04:00:00,645.05,1
61,2023-05-15 04:00:00,0.0,0
61,2023-05-15 04:00:00,12.188,1
5,2023-05-15 04:00:00,1.438,0
5,2023-05-15 04:00:00,6437.343,1
6,2023-05-15 04:00:00,0.423,0
6,2023-05-15 04:00:00,9.005,1
7,2023-05-15 04:00:00,0.765,0
7,2023-05-15 04:00:00,37.772,1
8,2023-05-15 04:00:00,0.0,0
8,2023-05-15 04:00:00,65.604,1
62,2023-05-15 04:00:00,0.011,0
62,2023-05-15 04:00:00,20.02,1
9,2023-05-15 04:00:00,0.324,0
9,2023-05-15 04:00:00,48.067,1
65,2023-05-15 04:00:00,0.08,0
65,2023-05-15 04:00:00,43.981,1
10,2023-05-15 04:00:00,0.009,0
10,2023-05-15 04:00:00,365.084,1
11,2023-05-15 04:00:00,1.29,0
11,2023-05-15 04:00:00,18.091,1
12,2023-05-15 04:00:00,1.141,0
12,2023-05-15 04:00:00,70.891,1
13,2023-05-15 04:00:00,0.156,0
13,2023-05-15 04:00:00,21.118,1
14,2023-05-15 04:00:00,0.003,0
14,2023-05-15 04:00:00,696.377,1
15,2023-05-15 04:00:00,0.002,0
15,2023-05-15 04:00:00,14.31,1
16,2023-05-15 04:00:00,0.344,0
16,2023-05-15 04:00:00,36.816,1
17,2023-05-15 04:00:00,0.0,0
17,2023-05-15 04:00:00,252.139,1
66,2023-05-15 04:00:00,0.004,0
66,2023-05-15 04:00:00,38.349,1
18,2023-05-15 04:00:00,0.119,0
18,2023-05-15 04:00:00,530.098,1
19,2023-05-15 04:00:00,0.032,0
19,2023-05-15 04:00:00,43.557,1
20,2023-05-15 04:00:00,1.157,0
20,2023-05-15 04:00:00,127.04,1
21,2023-05-15 04:00:00,0.0,0
21,2023-05-15 04:00:00,172.96,1
22,2023-05-15 04:00:00,0.028,0
22,2023-05-15 04:00:00,85.63,1
23,2023-05-15 04:00:00,0.825,0
23,2023-05-15 04:00:00,1314.473,1
24,2023-05-15 04:00:00,0.001,0
24,2023-05-15 04:00:00,92.477,1
25,2023-05-15 04:00:00,0.345,0
25,2023-05-15 04:00:00,60.697,1
27,2023-05-15 04:00:00,1.578,0
27,2023-05-15 04:00:00,184.089,1
28,2023-05-15 04:00:00,0.0,0
28,2023-05-15 04:00:00,343.465,1
29,2023-05-15 04:00:00,0.012,0
29,2023-05-15 04:00:00,620.269,1
30,2023-05-15 04:00:00,1.14,0
30,2023-05-15 04:00:00,633.555,1
31,2023-05-15 04:00:00,0.065,0
31,2023-05-15 04:00:00,19.186,1
32,2023-05-15 04:00:00,0.483,0
32,2023-05-15 04:00:00,46.829,1
33,2023-05-15 04:00:00,0.09,0
33,2023-05-15 04:00:00,513.646,1
34,2023-05-15 04:00:00,0.16,0
34,2023-05-15 04:00:00,38.236,1
35,2023-05-15 04:00:00,3.566,0
35,2023-05-15 04:00:00,126.033,1
36,2023-05-15 04:00:00,0.0,0
36,2023-05-15 04:00:00,27.729,1
37,2023-05-15 04:00:00,0.19,0
37,2023-05-15 04:00:00,234.746,1
38,2023-05-15 04:00:00,0.246,0
38,2023-05-15 04:00:00,31.115,1
39,2023-05-15 04:00:00,0.29,0
39,2023-05-15 04:00:00,134.337,1
40,2023-05-15 04:00:00,0.0,0
40,2023-05-15 04:00:00,155.741,1
41,2023-05-15 04:00:00,0.0,0
41,2023-05-15 04:00:00,199.695,1
42,2023-05-15 04:00:00,0.617,0
42,2023-05-15 04:00:00,762.001,1
43,2023-05-15 04:00:00,0.528,0
43,2023-05-15 04:00:00,104.226,1
44,2023-05-15 04:00:00,0.0,0
44,2023-05-15 04:00:00,1.579,1
45,2023-05-15 04:00:00,4.032,0
45,2023-05-15 04:00:00,383.795,1
67,2023-05-15 04:00:00,0.0,0
67,2023-05-15 04:00:00,159.251,1
46,2023-05-15 04:00:00,0.004,0
46,2023-05-15 04:00:00,239.519,1
47,2023-05-15 04:00:00,0.0,0
47,2023-05-15 04:00:00,2.366,1
48,2023-05-15 04:00:00,1.603,0
48,2023-05-15 04:00:00,4456.473,1
49,2023-05-15 04:00:00,1.0,0
49,2023-05-15 04:00:00,474.786,1
50,2023-05-15 04:00:00,0.105,0
50,2023-05-15 04:00:00,5.744,1
51,2023-05-15 04:00:00,0.087,0
51,2023-05-15 04:00:00,48.854,1
63,2023-05-15 04:00:00,0.021,0
63,2023-05-15 04:00:00,23.948,1
52,2023-05-15 04:00:00,1.207,0
52,2023-05-15 04:00:00,175.728,1
53,2023-05-15 04:00:00,0.0,0
53,2023-05-15 04:00:00,26.416,1
54,2023-05-15 04:00:00,1.345,0
54,2023-05-15 04:00:00,126.055,1
55,2023-05-15 04:00:00,0.001,0
55,2023-05-15 04:00:00,143.879,1
68,2023-05-15 04:00:00,0.021,0
68,2023-05-15 04:00:00,6.305,1
56,2023-05-15 04:00:00,0.196,0
56,2023-05-15 04:00:00,962.296,1
57,2023-05-15 04:00:00,0.001,0
57,2023-05-15 04:00:00,26.974,1
58,2023-05-15 04:00:00,2.172,0
58,2023-05-15 04:00:00,71.361,1
64,2023-05-15 04:00:00,0.0,0
64,2023-05-15 04:00:00,471.018,1
59,2023-05-15 04:00:00,0.0,0
59,2023-05-15 04:00:00,26.512,1
60,2023-05-15 04:00:00,0.103,0
60,2023-05-15 04:00:00,164.107,1
0,2023-05-15 05:00:00,15.269,0
0,2023-05-15 05:00:00,439.846,1
1,2023-05-15 05:00:00,0.078,0
1,2023-05-15 05:00:00,7.452,1
2,2023-05-15 05:00:00,56.937,0
2,2023-05-15 05:00:00,1117.975,1
3,2023-05-15 05:00:00,1.059,0
3,2023-05-15 05:00:00,484.832,1
4,2023-05-15 05:00:00,2.817,0
4,2023-05-15 05:00:00,687.483,1
61,2023-05-15 05:00:00,0.226,0
61,2023-05-15 05:00:00,12.757,1
5,2023-05-15 05:00:00,20.638,0
5,2023-05-15 05:00:00,6218.518,1
6,2023-05-15 05:00:00,0.658,0
6,2023-05-15 05:00:00,9.198,1
7,2023-05-15 05:00:00,4.028,0
7,2023-05-15 05:00:00,36.025,1
8,2023-05-15 05:00:00,1.001,0
8,2023-05-15 05:00:00,69.186,1
62,2023-05-15 05:00:00,2.577,0
62,2023-05-15 05:00:00,14.501,1
9,2023-05-15 05:00:00,7.719,0
9,2023-05-15 05:00:00,33.945,1
65,2023-05-15 05:00:00,0.333,0
65,2023-05-15 05:00:00,48.803,1
10,2023-05-15 05:00:00,2.516,0
10,2023-05-15 05:00:00,400.354,1
11,2023-05-15 05:00:00,2.008,0
11,2023-05-15 05:00:00,21.749,1
12,2023-05-15 05:00:00,5.667,0
12,2023-05-15 05:00:00,70.431,1
13,2023-05-15 05:00:00,0.833,0
13,2023-05-15 05:00:00,18.25,1
14,2023-05-15 05:00:00,5.751,0
14,2023-05-15 05:00:00,690.683,1
15,2023-05-15 05:00:00,1.715,0
15,2023-05-15 05:00:00,13.058,1
16,2023-05-15 05:00:00,5.285,0
16,2023-05-15 05:00:00,35.87,1
17,2023-05-15 05:00:00,0.6,0
17,2023-05-15 05:00:00,236.666,1
66,2023-05-15 05:00:00,0.797,0
66,2023-05-15 05:00:00,34.827,1
18,2023-05-15 05:00:00,8.209,0
18,2023-05-15 05:00:00,698.436,1
19,2023-05-15 05:00:00,3.597,0
19,2023-05-15 05:00:00,38.883,1
20,2023-05-15 05:00:00,21.704,0
20,2023-05-15 05:00:00,102.689,1
21,2023-05-15 05:00:00,3.429,0
21,2023-05-15 05:00:00,167.747,1
22,2023-05-15 05:00:00,2.415,0
22,2023-05-15 05:00:00,81.182,1
23,2023-05-15 05:00:00,20.319,0
23,2023-05-15 05:00:00,1286.704,1
24,2023-05-15 05:00:00,0.055,0
24,2023-05-15 05:00:00,124.171,1
25,2023-05-15 05:00:00,3.387,0
25,2023-05-15 05:00:00,60.566,1
27,2023-05-15 05:00:00,14.915,0
27,2023-05-15 05:00:00,180.5,1
28,2023-05-15 05:00:00,0.555,0
28,2023-05-15 05:00:00,373.186,1
29,2023-05-15 05:00:00,2.038,0
29,2023-05-15 05:00:00,689.269,1
30,2023-05-15 05:00:00,13.384,0
30,2023-05-15 05:00:00,649.473,1
31,2023-05-15 05:00:00,0.839,0
31,2023-05-15 05:00:00,16.317,1
32,2023-05-15 05:00:00,4.332,0
32,2023-05-15 05:00:00,46.957,1
33,2023-05-15 05:00:00,23.08,0
33,2023-05-15 05:00:00,486.209,1
34,2023-05-15 05:00:00,1.637,0
34,2023-05-15 05:00:00,35.78,1
35,2023-05-15 05:00:00,7.63,0
35,2023-05-15 05:00:00,125.744,1
36,2023-05-15 05:00:00,0.926,0
